SOURCE_ID,SOURCE_TYPE,TITLE,URL,PUBLICATION_DATE,AUTHOR,CHANNEL_ID,FIRST_PARTY_STATUS,RETRIEVAL_DATE,RAW_ARTIFACT_SHA256,TRANSCRIPT_AVAILABLE,FRAME_EXTRACTION_AVAILABLE,NOTES
YT_VIDEO_uPk8Aqt9S6M,YOUTUBE_VIDEO,Trading Killzones Explained - A-Z Guide Episode 16,https://www.youtube.com/watch?v=uPk8Aqt9S6M,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_uWWASZ5UgdE,YOUTUBE_VIDEO,Trading Market Structure like you've never seen before - A-Z Guide Episode 10,https://www.youtube.com/watch?v=uWWASZ5UgdE,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_uYv-OaJmJDM,YOUTUBE_VIDEO,Be a Profitable Trader in 2024 (FULL BLUEPRINT),https://www.youtube.com/watch?v=uYv-OaJmJDM,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_uku0JXnprRI,YOUTUBE_VIDEO,How to make Money using ICT One shot One kill setups!,https://www.youtube.com/watch?v=uku0JXnprRI,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_umpHLqX02oQ,YOUTUBE_VIDEO,Knowing the Daily Bias isn't enough; you also need good Delivery,https://www.youtube.com/watch?v=umpHLqX02oQ,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_upPbPXvC6ec,YOUTUBE_VIDEO,Time and Price (All Secrets),https://www.youtube.com/watch?v=upPbPXvC6ec,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_utWXzcKiMJ0,YOUTUBE_VIDEO,Candle Science will Change The Way You View Price Action,https://www.youtube.com/watch?v=utWXzcKiMJ0,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_v-AlwvUpm78,YOUTUBE_VIDEO,How to Predict the 3rd Candle in any FVG,https://www.youtube.com/watch?v=v-AlwvUpm78,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_vnvSclXSasM,YOUTUBE_VIDEO,Know Which Fair Value Gap To Use (Breakaway Gap),https://www.youtube.com/watch?v=vnvSclXSasM,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_xD4pRxgreTA,YOUTUBE_VIDEO,Trading with a Fulltime Job? No Problem! (Lost Art) - Ep 35,https://www.youtube.com/watch?v=xD4pRxgreTA,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_xTdSe_vJQ5s,YOUTUBE_VIDEO,"No Need To Guess, Start Knowing 'The Target'",https://www.youtube.com/watch?v=xTdSe_vJQ5s,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_xZUj-7sGM14,YOUTUBE_VIDEO,trading Silver Bullet (WHEN and WHERE to enter) - Ep 33,https://www.youtube.com/watch?v=xZUj-7sGM14,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_xpg6lcH1sJ8,YOUTUBE_VIDEO,"FVGs are Superior, but avoid these mistakes",https://www.youtube.com/watch?v=xpg6lcH1sJ8,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_xtk38LGGscI,YOUTUBE_VIDEO,A Top Down Analysis that suits YOU,https://www.youtube.com/watch?v=xtk38LGGscI,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_xxFe518__lM,YOUTUBE_VIDEO,Market Maker Models (COMPLETE GUIDE) - Ep. 10,https://www.youtube.com/watch?v=xxFe518__lM,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_y-5HMIDOW_0,YOUTUBE_VIDEO,Use Structure + Liquidity to Know What The Market Is Doing,https://www.youtube.com/watch?v=y-5HMIDOW_0,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_yG83QrKsC-M,YOUTUBE_VIDEO,Guide to Get Funded (Make Money) - Ep 39,https://www.youtube.com/watch?v=yG83QrKsC-M,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_yNGdhqFx4d8,YOUTUBE_VIDEO,The Missing Piece to ICT Concepts (you need structure),https://www.youtube.com/watch?v=yNGdhqFx4d8,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_yOQFCZBPdzw,YOUTUBE_VIDEO,News will tell you When to Trade (Economic Roadmap) - Ep 25,https://www.youtube.com/watch?v=yOQFCZBPdzw,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_yTA0QXswa6E,YOUTUBE_VIDEO,Secrets to Market Structure - Ep 32,https://www.youtube.com/watch?v=yTA0QXswa6E,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_ylzd2TDHXrg,YOUTUBE_VIDEO,Simple Way Of Knowing Where Price Will Trade To,https://www.youtube.com/watch?v=ylzd2TDHXrg,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_zSnKhqafii4,YOUTUBE_VIDEO,Daily Bias made Mechanical,https://www.youtube.com/watch?v=zSnKhqafii4,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_zZFpXaGKTRQ,YOUTUBE_VIDEO,Everything you need to know about Fair Value Gaps.,https://www.youtube.com/watch?v=zZFpXaGKTRQ,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_zwtPaoPBWRc,YOUTUBE_VIDEO,Every Trader needs to Understand Probabilities,https://www.youtube.com/watch?v=zwtPaoPBWRc,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
